customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	Tenure Group	Charges Tier
2080-GKCWQ	Male	No	No	No	2	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	₹ 74.95	₹ 151.75	No	0-1 Year	High (>$65)
5685-IIXLY	Female	No	Yes	Yes	5	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	₹ 83.6	₹ 404.2	Yes	0-1 Year	High (>$65)
3055-OYMSE	Female	Yes	No	No	53	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 73.8	₹ 4,003.85	No	4+ Years	High (>$65)
0439-IFYUN	Female	Yes	No	No	18	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 74.7	₹ 1,294.6	No	1-2 Years	High (>$65)
3296-SILRA	Female	Yes	Yes	No	1	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 76.4	₹ 76.4	Yes	0-1 Year	High (>$65)
1977-STDKI	Female	Yes	No	No	1	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 73	₹ 73	Yes	0-1 Year	High (>$65)
9894-EZEWG	Female	No	No	No	1	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 74.3	₹ 74.3	Yes	0-1 Year	High (>$65)
3411-WLRSQ	Female	Yes	Yes	No	3	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 74.6	₹ 239.05	No	0-1 Year	High (>$65)
5868-YWPDW	Male	Yes	Yes	No	6	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	₹ 84.2	₹ 519.15	Yes	0-1 Year	High (>$65)
9398-MMQTO	Male	No	No	No	3	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	₹ 74.45	₹ 221.1	No	0-1 Year	High (>$65)
1450-SKCVI	Female	No	No	No	56	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 73.85	₹ 4,092.85	Yes	4+ Years	High (>$65)
2523-EWWZL	Female	No	Yes	No	27	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 76.1	₹ 2,093.4	No	2-4 Years	High (>$65)
0094-OIFMO	Female	Yes	No	No	11	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 95	₹ 1,120.3	Yes	0-1 Year	High (>$65)
7982-VCELR	Female	No	No	No	36	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 94.8	₹ 3,565.65	No	2-4 Years	High (>$65)
6862-CQUMB	Male	No	No	No	37	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 96.1	₹ 3,646.8	No	2-4 Years	High (>$65)
0111-KLBQG	Male	Yes	Yes	Yes	32	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 93.95	₹ 2,861.45	No	2-4 Years	High (>$65)
5949-XIKAE	Female	No	Yes	Yes	8	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 83.55	₹ 680.05	Yes	0-1 Year	High (>$65)
6986-IJDHX	Male	No	Yes	Yes	39	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 86.3	₹ 3,266	Yes	2-4 Years	High (>$65)
3138-BKYAV	Male	No	No	No	6	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 85.35	₹ 489.45	Yes	0-1 Year	High (>$65)
9944-HKVVB	Female	No	No	No	3	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 95.1	₹ 307.4	Yes	0-1 Year	High (>$65)
5651-YLPRD	Female	No	Yes	Yes	32	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 86.1	₹ 2,723.75	No	2-4 Years	High (>$65)
8242-SOQUO	Female	Yes	No	No	5	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 84.7	₹ 392.5	No	0-1 Year	High (>$65)
9793-WECQC	Male	No	No	No	23	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	No	Mailed check	₹ 95.3	₹ 2,192.9	No	1-2 Years	High (>$65)
5899-OUVKV	Male	No	No	No	31	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 94.5	₹ 2,979.2	No	2-4 Years	High (>$65)
2984-AFWNC	Female	No	No	No	3	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	No	Electronic check	₹ 95.4	₹ 293.15	No	0-1 Year	High (>$65)
8017-LXHFA	Female	Yes	No	No	23	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 94.75	₹ 2,293.6	Yes	1-2 Years	High (>$65)
6407-UTSLV	Female	Yes	No	No	2	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 83.8	₹ 163.7	No	0-1 Year	High (>$65)
5318-IXUZF	Female	No	No	No	2	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 87.15	₹ 183.75	Yes	0-1 Year	High (>$65)
0923-PNFUB	Female	No	No	No	3	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	No	Electronic check	₹ 83.75	₹ 247.25	Yes	0-1 Year	High (>$65)
3365-SAIGS	Female	No	No	No	17	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 83.55	₹ 1,329.15	No	1-2 Years	High (>$65)
2135-DQWAQ	Female	No	No	No	5	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Mailed check	₹ 85.3	₹ 420.45	No	0-1 Year	High (>$65)
7548-SEPYI	Female	No	No	No	5	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 96.25	₹ 512.45	Yes	0-1 Year	High (>$65)
5226-NOZFC	Male	No	No	No	26	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 85.75	₹ 2,146.5	No	2-4 Years	High (>$65)
8393-DLHGA	Male	No	No	Yes	25	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 95.9	₹ 2,448.75	Yes	2-4 Years	High (>$65)
5482-VXSXJ	Male	No	No	No	22	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	₹ 93.2	₹ 2,157.3	No	1-2 Years	High (>$65)
2645-QTLMB	Male	No	No	No	7	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 94.25	₹ 669	Yes	0-1 Year	High (>$65)
0848-ZGQIJ	Female	No	Yes	No	16	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 94.65	₹ 1,461.15	No	1-2 Years	High (>$65)
2013-SGDXK	Female	No	No	No	1	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	No	Electronic check	₹ 84.3	₹ 84.3	Yes	0-1 Year	High (>$65)
9274-UARKJ	Female	No	No	No	15	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 83.2	₹ 1,130	No	1-2 Years	High (>$65)
6583-KQJLK	Female	Yes	Yes	No	15	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 94.65	₹ 1,285.05	No	1-2 Years	High (>$65)
5439-WIKXB	Male	Yes	Yes	No	41	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 94.55	₹ 3,851.45	No	2-4 Years	High (>$65)
2379-ENZGV	Male	No	No	No	6	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 84.85	₹ 523.5	Yes	0-1 Year	High (>$65)
1472-TNCWL	Male	No	No	Yes	36	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 94.7	₹ 3,512.5	No	2-4 Years	High (>$65)
4884-ZTHVF	Female	Yes	No	No	8	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 87.1	₹ 713.6	No	0-1 Year	High (>$65)
0419-YAAPX	Male	No	Yes	No	49	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 85.3	₹ 4,297.95	No	4+ Years	High (>$65)
8413-VONUO	Male	No	No	No	2	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	No	Electronic check	₹ 95.65	₹ 167.3	Yes	0-1 Year	High (>$65)
1930-WNXSB	Male	No	Yes	Yes	58	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 92.85	₹ 5,305.05	No	4+ Years	High (>$65)
1452-KIOVK	Male	No	No	Yes	22	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 89.1	₹ 1,949.4	No	1-2 Years	High (>$65)
7495-OOKFY	Female	Yes	Yes	No	8	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 80.65	₹ 633.3	Yes	0-1 Year	High (>$65)
1215-FIGMP	Male	No	No	No	60	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.9	₹ 5,450.7	No	4+ Years	High (>$65)
4445-ZJNMU	Male	No	No	No	9	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 99.3	₹ 918.75	No	0-1 Year	High (>$65)
2240-HSJQD	Male	No	No	Yes	38	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 81.85	₹ 3,141.7	No	2-4 Years	High (>$65)
5167-ZFFMM	Male	No	No	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 90.85	₹ 90.85	Yes	0-1 Year	High (>$65)
0621-HJWXJ	Female	No	Yes	No	63	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 81.55	₹ 5,029.05	No	4+ Years	High (>$65)
5301-GAUUY	Male	No	No	No	32	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.35	₹ 2,596.15	Yes	2-4 Years	High (>$65)
4059-IIEBK	Female	No	No	No	7	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 78.55	₹ 522.95	No	0-1 Year	High (>$65)
4554-YGZIH	Male	Yes	Yes	No	49	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Credit card (automatic)	₹ 90.05	₹ 4,547.25	Yes	4+ Years	High (>$65)
2826-UWHIS	Male	No	Yes	No	45	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 81.4	₹ 3,775.85	No	2-4 Years	High (>$65)
1307-TVUFB	Male	Yes	No	No	42	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 79.35	₹ 3,344.1	No	2-4 Years	High (>$65)
5175-WLYXL	Male	No	No	No	22	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 78.85	₹ 1,600.25	No	1-2 Years	High (>$65)
7508-SMHXL	Female	Yes	No	No	15	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	No	Credit card (automatic)	₹ 89	₹ 1,288.3	No	1-2 Years	High (>$65)
9369-XFEHK	Female	Yes	Yes	No	33	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.6	₹ 2,656.5	Yes	2-4 Years	High (>$65)
5536-RTPWK	Male	No	Yes	No	49	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 99.05	₹ 4,853.75	Yes	4+ Years	High (>$65)
3312-UUMZW	Male	No	Yes	No	32	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 98.85	₹ 3,145.9	No	2-4 Years	High (>$65)
0135-NMXAP	Female	No	No	No	12	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.75	₹ 1,052.4	Yes	0-1 Year	High (>$65)
7979-CORPM	Male	No	No	No	24	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 90.55	₹ 2,282.55	Yes	1-2 Years	High (>$65)
6818-WOBHJ	Female	Yes	Yes	No	68	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.6	₹ 6,127.6	Yes	4+ Years	High (>$65)
9350-VLHMB	Male	No	Yes	Yes	67	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.55	₹ 6,373.1	No	4+ Years	High (>$65)
9470-XCCEM	Male	No	Yes	Yes	35	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.65	₹ 3,161.6	No	2-4 Years	High (>$65)
9614-RMGHA	Male	No	Yes	No	65	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 91.85	₹ 5,940.85	Yes	4+ Years	High (>$65)
4373-MAVJG	Female	No	Yes	Yes	14	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 90.9	₹ 1,259	Yes	1-2 Years	High (>$65)
4138-NAXED	Male	No	No	No	51	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 81	₹ 4,085.75	No	4+ Years	High (>$65)
4947-DSMXK	Male	No	Yes	Yes	34	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 97.7	₹ 3,410	No	2-4 Years	High (>$65)
9492-TOKRI	Female	No	No	No	18	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 90	₹ 1,527.35	Yes	1-2 Years	High (>$65)
1323-OOEPC	Female	No	Yes	No	53	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 98.4	₹ 5,149.5	Yes	4+ Years	High (>$65)
0447-RXSGD	Male	No	No	No	24	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 99.65	₹ 2,404.85	No	1-2 Years	High (>$65)
0137-OCGAB	Female	No	No	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 80.2	₹ 80.2	Yes	0-1 Year	High (>$65)
9565-DJPIB	Female	No	No	Yes	4	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	No	Mailed check	₹ 89.6	₹ 365.65	Yes	0-1 Year	High (>$65)
6985-HAYWX	Female	No	Yes	No	26	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 79.3	₹ 2,015.8	No	2-4 Years	High (>$65)
2674-MIAHT	Female	No	No	No	4	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 80.3	₹ 324.2	No	0-1 Year	High (>$65)
9626-VFRGG	Female	No	No	Yes	41	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 88.5	₹ 3,645.05	No	2-4 Years	High (>$65)
7786-WBJYI	Female	No	No	No	4	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	₹ 77.95	₹ 305.55	Yes	0-1 Year	High (>$65)
2254-DLXRI	Female	No	No	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 79.15	₹ 79.15	No	0-1 Year	High (>$65)
6210-KBBPI	Male	Yes	No	No	9	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 99.45	₹ 919.4	Yes	0-1 Year	High (>$65)
3537-HPKQT	Female	No	Yes	No	55	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 77.75	₹ 4,266.4	No	4+ Years	High (>$65)
2674-MLXMN	Female	Yes	No	No	71	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 99.65	₹ 6,951.15	No	4+ Years	High (>$65)
9133-AYJZG	Female	No	No	No	23	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 98.7	₹ 2,249.1	No	1-2 Years	High (>$65)
4636-JGAAI	Male	No	Yes	No	34	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Mailed check	₹ 88.85	₹ 3,000.25	No	2-4 Years	High (>$65)
5453-AXEPF	Male	No	Yes	No	17	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.5	₹ 1,336.9	No	1-2 Years	High (>$65)
3178-FESZO	Female	No	No	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 100.25	₹ 100.25	Yes	0-1 Year	High (>$65)
4547-KQRTM	Female	No	No	No	10	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.05	₹ 830.7	Yes	0-1 Year	High (>$65)
1384-RCUXW	Male	No	No	No	16	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 80.55	₹ 1,248.9	No	1-2 Years	High (>$65)
4828-FAZPK	Female	No	Yes	Yes	16	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 79.95	₹ 1,267.95	No	1-2 Years	High (>$65)
8988-ECPJR	Female	Yes	Yes	Yes	34	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	₹ 79.6	₹ 2,718.3	Yes	2-4 Years	High (>$65)
8490-BXHEO	Male	Yes	No	No	18	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 80.55	₹ 1,411.65	No	1-2 Years	High (>$65)
6330-JKLPC	Male	No	Yes	No	11	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.5	₹ 896.9	Yes	0-1 Year	High (>$65)
4818-DRBQT	Male	No	Yes	No	29	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.15	₹ 2,265.25	Yes	2-4 Years	High (>$65)
4462-CYWMH	Male	Yes	Yes	No	62	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 89.8	₹ 5,629.55	No	4+ Years	High (>$65)
4817-QRJSX	Female	No	No	No	10	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 81	₹ 818.05	Yes	0-1 Year	High (>$65)
4686-UXDML	Female	No	No	No	21	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 99.85	₹ 1,992.55	No	1-2 Years	High (>$65)
7881-INRLC	Male	No	No	No	45	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 100.85	₹ 4,740	Yes	2-4 Years	High (>$65)
5095-AESKG	Female	No	Yes	No	3	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	₹ 91.5	₹ 242.95	Yes	0-1 Year	High (>$65)
0130-SXOUN	Male	No	No	No	66	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Credit card (automatic)	₹ 89.4	₹ 5,976.9	No	4+ Years	High (>$65)
1932-UEDCX	Male	Yes	Yes	No	33	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	₹ 100.6	₹ 3,270.25	No	2-4 Years	High (>$65)
7356-IWLFW	Male	No	Yes	Yes	46	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80	₹ 3,769.7	No	2-4 Years	High (>$65)
2869-ADAWR	Female	No	No	No	45	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 89.3	₹ 4,016.85	Yes	2-4 Years	High (>$65)
0940-OUQEC	Male	No	No	No	10	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 80.7	₹ 788.8	Yes	0-1 Year	High (>$65)
2974-GGUXS	Female	Yes	Yes	No	36	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	₹ 91.95	₹ 3,301.05	No	2-4 Years	High (>$65)
8444-WRIDW	Female	Yes	No	No	66	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	₹ 80.45	₹ 5,224.35	Yes	4+ Years	High (>$65)
5243-SAOTC	Male	No	No	No	54	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	₹ 79.85	₹ 4,308.25	No	4+ Years	High (>$65)
6467-CHFZW	Male	No	Yes	Yes	47	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 99.35	₹ 4,749.15	Yes	2-4 Years	High (>$65)
8012-SOUDQ	Female	Yes	No	No	43	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 90.25	₹ 3,838.75	No	2-4 Years	High (>$65)
7529-ZDFXI	Male	Yes	Yes	No	57	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	₹ 89.85	₹ 4,925.35	No	4+ Years	High (>$65)
3167-SNQPL	Male	Yes	Yes	Yes	38	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	No	Electronic check	₹ 101.15	₹ 3,741.85	No	2-4 Years	High (>$65)
0334-GDDSO	Male	Yes	No	No	3	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 81.35	₹ 233.7	Yes	0-1 Year	High (>$65)
3811-VBYBZ	Male	No	No	No	7	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 99.8	₹ 673.25	Yes	0-1 Year	High (>$65)
2359-KMGLI	Male	No	No	No	24	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 80.25	₹ 1,861.5	Yes	1-2 Years	High (>$65)
9094-AZPHK	Female	No	No	No	15	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 100.15	₹ 1,415	No	1-2 Years	High (>$65)
5644-PDMZC	Female	Yes	No	No	2	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Electronic check	₹ 89.5	₹ 161.5	Yes	0-1 Year	High (>$65)
7314-OXENN	Male	No	No	No	2	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 82	₹ 184.65	Yes	0-1 Year	High (>$65)
4289-DTDKW	Male	No	Yes	No	40	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 101.3	₹ 4,113.1	Yes	2-4 Years	High (>$65)
2672-TGEFF	Female	No	Yes	Yes	37	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 88.8	₹ 3,340.55	No	2-4 Years	High (>$65)
7074-IEVOJ	Female	Yes	No	No	3	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 79.4	₹ 205.05	Yes	0-1 Year	High (>$65)
1641-RQDAY	Female	Yes	Yes	Yes	32	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 100.4	₹ 3,217.65	No	2-4 Years	High (>$65)
0178-SZBHO	Male	No	Yes	Yes	47	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	No	Electronic check	₹ 87.2	₹ 4,017.45	No	2-4 Years	High (>$65)
3249-ZPQRG	Male	No	No	No	4	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	₹ 78.45	₹ 330.05	Yes	0-1 Year	High (>$65)
4238-HFHSN	Male	Yes	Yes	No	61	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	₹ 82.15	₹ 4,904.85	No	4+ Years	High (>$65)
8785-CJSHH	Female	No	Yes	No	60	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 99.8	₹ 5,985.75	No	4+ Years	High (>$65)
3473-XIIIT	Female	No	Yes	No	16	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	₹ 100	₹ 1,534.75	Yes	1-2 Years	High (>$65)
3254-YRILK	Male	Yes	No	No	19	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 88.2	₹ 1,775.8	Yes	1-2 Years	High (>$65)
6326-MTTXK	Male	No	No	No	8	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	No	Electronic check	₹ 100.85	₹ 819.55	Yes	0-1 Year	High (>$65)
6267-DCFFZ	Female	Yes	Yes	No	30	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	₹ 90.05	₹ 2,627.2	No	2-4 Years	High (>$65)
